-264.6 -10.7999 1
-264.6 -5.39997 1
-264.6 0 1
-264.6 5.39997 1
-264.6 10.7999 1
-264.6 16.1999 1
-264.6 21.5999 1
-264.6 26.9998 1
-264.6 32.3998 1
-264.6 37.7998 1
-264.6 43.1998 1
-264.6 48.5997 1
-264.6 53.9997 1
-264.6 59.3997 1
-264.6 64.7996 1
-264.6 70.1996 1
-264.6 75.5996 1
-264.6 80.9995 1
-264.6 86.3995 1
-264.6 91.7995 1
-264.6 97.1995 1
-264.6 102.599 1
-264.6 107.999 1
-264.6 113.399 1
-264.6 118.799 1
-264.6 124.199 1
-264.6 129.599 1
-264.6 134.999 1
-264.6 140.399 1
-264.6 145.799 1
-264.6 151.199 1
-264.6 156.599 1
-264.6 161.999 1
-264.6 167.399 1
-264.6 172.799 1
-264.6 178.199 1
-264.6 183.599 1
-264.6 188.999 1
-264.6 194.399 1
-264.6 199.799 1
-264.6 205.199 1
-264.6 210.599 1
-264.6 215.999 1
-264.6 221.399 1
-264.6 226.799 1
-264.6 232.199 1
-264.6 237.599 1
-264.6 242.999 1
-264.6 248.399 1
-264.6 253.799 1
-264.6 259.199 1
-264.6 264.599 1
-264.6 269.998 1
-259.2 -269.998 1
-259.2 -264.599 1
-259.2 -259.199 1
-259.2 -253.799 1
-259.2 -248.399 1
-259.2 -242.999 1
-259.2 -237.599 1
-259.2 -232.199 1
-259.2 -226.799 1
-259.2 -221.399 1
-259.2 -215.999 1
-259.2 -210.599 1
-259.2 -205.199 1
-259.2 -199.799 1
-259.2 -194.399 1
-259.2 -188.999 1
-259.2 -183.599 1
-259.2 -178.199 1
-259.2 -172.799 1
-259.2 -167.399 1
-259.2 -161.999 1
-259.2 -156.599 1
-259.2 -151.199 1
-259.2 -145.799 1
-259.2 -140.399 1
-259.2 -134.999 1
-259.2 -129.599 1
-259.2 -124.199 1
-259.2 -118.799 1
-259.2 -113.399 1
-259.2 -107.999 1
-259.2 -102.599 1
-259.2 -97.1995 1
-259.2 -91.7995 1
-259.2 -86.3995 1
-259.2 -80.9995 1
-259.2 -75.5996 1
-259.2 -70.1996 1
-259.2 -64.7996 1
-259.2 -59.3997 1
-259.2 -53.9997 1
-259.2 -48.5997 1
-259.2 -43.1998 1
-259.2 -37.7998 1
-259.2 -32.3998 1
-259.2 -26.9998 1
-259.2 -21.5999 1
-259.2 -16.1999 1
-259.2 -10.7999 1
-259.2 -5.39997 1
-259.2 0 1
-259.2 5.39997 1
-259.2 10.7999 1
-259.2 16.1999 1
-259.2 21.5999 1
-259.2 26.9998 1
-259.2 32.3998 1
-259.2 37.7998 1
-259.2 43.1998 1
-259.2 48.5997 1
-259.2 53.9997 1
-259.2 59.3997 1
-259.2 64.7996 1
-259.2 70.1996 1
-259.2 75.5996 1
-259.2 80.9995 1
-259.2 86.3995 1
-259.2 91.7995 1
-259.2 97.1995 1
-259.2 102.599 1
-259.2 107.999 1
-259.2 113.399 1
-259.2 118.799 1
-259.2 124.199 1
-259.2 129.599 1
-259.2 134.999 1
-259.2 140.399 1
-259.2 145.799 1
-259.2 151.199 1
-259.2 156.599 1
-259.2 161.999 1
-259.2 167.399 1
-259.2 172.799 1
-259.2 178.199 1
-259.2 183.599 1
-259.2 188.999 1
-259.2 194.399 1
-259.2 199.799 1
-259.2 205.199 1
-259.2 210.599 1
-259.2 215.999 1
-259.2 221.399 1
-259.2 226.799 1
-259.2 232.199 1
-259.2 237.599 1
-259.2 242.999 1
-259.2 248.399 1
-259.2 253.799 1
-259.2 259.199 1
-259.2 264.599 1
-259.2 269.998 1
-253.8 -269.998 1
-253.8 -264.599 1
-253.8 -259.199 1
-253.8 -253.799 1
-253.8 -248.399 1
-253.8 -242.999 1
-253.8 -237.599 1
-253.8 -232.199 1
-253.8 -226.799 1
-253.8 -221.399 1
-253.8 -215.999 1
-253.8 -210.599 1
-253.8 -205.199 1
-253.8 -199.799 1
-253.8 -194.399 1
-253.8 -188.999 1
-253.8 -183.599 1
-253.8 -178.199 1
-253.8 -172.799 1
-253.8 -167.399 1
-253.8 -161.999 1
-253.8 -156.599 1
-253.8 -151.199 1
-253.8 -145.799 1
-253.8 -140.399 1
-253.8 -134.999 1
-253.8 -129.599 1
-253.8 -124.199 1
-253.8 -118.799 1
-253.8 -113.399 1
-253.8 -107.999 1
-253.8 -102.599 1
-253.8 -97.1995 1
-253.8 -91.7995 1
-253.8 -86.3995 1
-253.8 -80.9995 1
-253.8 -75.5996 1
-253.8 -70.1996 1
-253.8 -64.7996 1
-253.8 -59.3997 1
-253.8 -53.9997 1
-253.8 -48.5997 1
-253.8 -43.1998 1
-253.8 -37.7998 1
-253.8 -32.3998 1
-253.8 -26.9998 1
-253.8 -21.5999 1
-253.8 -16.1999 1
-253.8 -10.7999 1
-253.8 -5.39997 1
-253.8 0 1
-253.8 5.39997 1
-253.8 10.7999 1
-253.8 16.1999 1
-253.8 21.5999 1
-253.8 26.9998 1
-253.8 32.3998 1
-253.8 37.7998 1
-253.8 43.1998 1
-253.8 48.5997 1
-253.8 53.9997 1
-253.8 59.3997 1
-253.8 64.7996 1
-253.8 70.1996 1
-253.8 75.5996 1
-253.8 80.9995 1
-253.8 86.3995 1
-253.8 91.7995 1
-253.8 97.1995 1
-253.8 102.599 1
-253.8 107.999 1
-253.8 113.399 1
-253.8 118.799 1
-253.8 124.199 1
-253.8 129.599 1
-253.8 134.999 1
-253.8 140.399 1
-253.8 145.799 1
-253.8 151.199 1
-253.8 156.599 1
-253.8 161.999 1
-253.8 167.399 1
-253.8 172.799 1
-253.8 178.199 1
-253.8 183.599 1
-253.8 188.999 1
-253.8 194.399 1
-253.8 199.799 1
-253.8 205.199 1
-253.8 210.599 1
-253.8 215.999 1
-253.8 221.399 1
-253.8 226.799 1
-253.8 232.199 1
-253.8 237.599 1
-253.8 242.999 1
-253.8 248.399 1
-253.8 253.799 1
-253.8 259.199 1
-253.8 264.599 1
-253.8 269.998 1
-248.4 -269.998 1
-248.4 -264.599 1
-248.4 -259.199 1
-248.4 -253.799 1
-248.4 -248.399 1
-248.4 -242.999 1
-248.4 -237.599 1
-248.4 -232.199 1
-248.4 -226.799 1
-248.4 -221.399 1
-248.4 -215.999 1
-248.4 -210.599 1
-248.4 -205.199 1
-248.4 -199.799 1
-248.4 -194.399 1
-248.4 -188.999 1
-248.4 -183.599 1
-248.4 -178.199 1
-248.4 -172.799 1
-248.4 -167.399 1
-248.4 -161.999 1
-248.4 -156.599 1
-248.4 -151.199 1
-248.4 -145.799 1
-248.4 -140.399 1
-248.4 -134.999 1
-248.4 -129.599 1
-248.4 -124.199 1
-248.4 -118.799 1
-248.4 -113.399 1
-248.4 -107.999 1
-248.4 -102.599 1
-248.4 -97.1995 1
-248.4 -91.7995 1
-248.4 -86.3995 1
-248.4 -80.9995 1
-248.4 -75.5996 1
-248.4 -70.1996 1
-248.4 -64.7996 1
-248.4 -59.3997 1
-248.4 -53.9997 1
-248.4 -48.5997 1
-248.4 -43.1998 1
-248.4 -37.7998 1
-248.4 -32.3998 1
-248.4 -26.9998 1
-248.4 -21.5999 1
-248.4 -16.1999 1
-248.4 -10.7999 1
-248.4 -5.39997 1
-248.4 0 1
-248.4 5.39997 1
-248.4 10.7999 1
-248.4 16.1999 1
-248.4 21.5999 1
-248.4 26.9998 1
-248.4 32.3998 1
-248.4 37.7998 1
-248.4 43.1998 1
-248.4 48.5997 1
-248.4 53.9997 1
-248.4 59.3997 1
-248.4 64.7996 1
-248.4 70.1996 1
-248.4 75.5996 1
-248.4 80.9995 1
-248.4 86.3995 1
-248.4 91.7995 1
-248.4 97.1995 1
-248.4 102.599 1
-248.4 107.999 1
-248.4 113.399 1
-248.4 118.799 1
-248.4 124.199 1
-248.4 129.599 1
-248.4 134.999 1
-248.4 140.399 1
-248.4 145.799 1
-248.4 151.199 1
-248.4 156.599 1
-248.4 161.999 1
-248.4 167.399 1
-248.4 172.799 1
-248.4 178.199 1
-248.4 183.599 1
-248.4 188.999 1
-248.4 194.399 1
-248.4 199.799 1
-248.4 205.199 1
-248.4 210.599 1
-248.4 215.999 1
-248.4 221.399 1
-248.4 226.799 1
-248.4 232.199 1
-248.4 237.599 1
-248.4 242.999 1
-248.4 248.399 1
-248.4 253.799 1
-248.4 259.199 1
-248.4 264.599 1
-248.4 269.998 1
-243 -269.998 1
-243 -264.599 1
-243 -259.199 1
-243 -253.799 1
-243 -248.399 1
-243 -242.999 1
-243 -237.599 1
-243 -232.199 1
-243 -226.799 1
-243 -221.399 1
-243 -215.999 1
-243 -210.599 1
-243 -205.199 1
-243 -199.799 1
-243 -194.399 1
-243 -188.999 1
-243 -183.599 1
-243 -178.199 1
-243 -172.799 1
-243 -167.399 1
-243 -161.999 1
-243 -156.599 1
-243 -151.199 1
-243 -145.799 1
-243 -140.399 1
-243 -134.999 1
-243 -129.599 1
-243 -124.199 1
-243 -118.799 1
-243 -113.399 1
-243 -107.999 1
-243 -102.599 1
-243 -97.1995 1
-243 -91.7995 1
-243 -86.3995 1
-243 -80.9995 1
-243 -75.5996 1
-243 -70.1996 1
-243 -64.7996 1
-243 -59.3997 1
-243 -53.9997 1
-243 -48.5997 1
-243 -43.1998 1
-243 -37.7998 1
-243 -32.3998 1
-243 -26.9998 1
-243 -21.5999 1
-243 -16.1999 1
-243 -10.7999 1
-243 -5.39997 1
-243 0 1
-243 5.39997 1
-243 10.7999 1
-243 16.1999 1
-243 21.5999 1
-243 26.9998 1
-243 32.3998 1
-243 37.7998 1
-243 43.1998 1
-243 48.5997 1
-243 53.9997 1
-243 59.3997 1
-243 64.7996 1
-243 70.1996 1
-243 75.5996 1
-243 80.9995 1
-243 86.3995 1
-243 91.7995 1
-243 97.1995 1
-243 102.599 1
-243 107.999 1
-243 113.399 1
-243 118.799 1
-243 124.199 1
-243 129.599 1
-243 134.999 1
-243 140.399 1
-243 145.799 1
-243 151.199 1
-243 156.599 1
-243 161.999 1
-243 167.399 1
-243 172.799 1
-243 178.199 1
-243 183.599 1
-243 188.999 1
-243 194.399 1
-243 199.799 1
-243 205.199 1
-243 210.599 1
-243 215.999 1
-243 221.399 1
-243 226.799 1
-243 232.199 1
-243 237.599 1
-243 242.999 1
-243 248.399 1
-243 253.799 1
-243 259.199 1
-243 264.599 1
-243 269.998 1
-237.6 -269.998 1
-237.6 -264.599 1
-237.6 -259.199 1
-237.6 -253.799 1
-237.6 -248.399 1
-237.6 -242.999 1
-237.6 -237.599 1
-237.6 -232.199 1
-237.6 -226.799 1
-237.6 -221.399 1
-237.6 -215.999 1
-237.6 -210.599 1
-237.6 -205.199 1
-237.6 -199.799 1
-237.6 -194.399 1
-237.6 -188.999 1
-237.6 -183.599 1
-237.6 -178.199 1
-237.6 -172.799 1
-237.6 -167.399 1
-237.6 -161.999 1
-237.6 -156.599 1
-237.6 -151.199 1
-237.6 -145.799 1
-237.6 -140.399 1
-237.6 -134.999 1
-237.6 -129.599 1
-237.6 -124.199 1
-237.6 -118.799 1
-237.6 -113.399 1
-237.6 -107.999 1
-237.6 -102.599 1
-237.6 -97.1995 1
-237.6 -91.7995 1
-237.6 -86.3995 1
-237.6 -80.9995 1
-237.6 -75.5996 1
-237.6 -70.1996 1
-237.6 -64.7996 1
-237.6 -59.3997 1
-237.6 -53.9997 1
-237.6 -48.5997 1
-237.6 -43.1998 1
-237.6 -37.7998 1
-237.6 -32.3998 1
-237.6 -26.9998 1
-237.6 -21.5999 1
-237.6 -16.1999 1
-237.6 -10.7999 1
-237.6 -5.39997 1
-237.6 0 1
-237.6 5.39997 1
-237.6 10.7999 1
-237.6 16.1999 1
-237.6 21.5999 1
-237.6 26.9998 1
-237.6 32.3998 1
-237.6 37.7998 1
-237.6 43.1998 1
-237.6 48.5997 1
-237.6 53.9997 1
-237.6 59.3997 1
-237.6 64.7996 1
-237.6 70.1996 1
-237.6 75.5996 1
-237.6 80.9995 1
-237.6 86.3995 1
-237.6 91.7995 1
-237.6 97.1995 1
-237.6 102.599 1
-237.6 107.999 1
-237.6 113.399 1
-237.6 118.799 1
-237.6 124.199 1
-237.6 129.599 1
-237.6 134.999 1
-237.6 140.399 1
-237.6 145.799 1
-237.6 151.199 1
-237.6 156.599 1
-237.6 161.999 1
-237.6 167.399 1
-237.6 172.799 1
-237.6 178.199 1
-237.6 183.599 1
-237.6 188.999 1
-237.6 194.399 1
-237.6 199.799 1
-237.6 205.199 1
-237.6 210.599 1
-237.6 215.999 1
-237.6 221.399 1
-237.6 226.799 1
-237.6 232.199 1
-237.6 237.599 1
-237.6 242.999 1
-237.6 248.399 1
-237.6 253.799 1
-237.6 259.199 1
-237.6 264.599 1
-237.6 269.998 1
-232.2 -269.998 1
-232.2 -264.599 1
-232.2 -259.199 1
-232.2 -253.799 1
-232.2 -248.399 1
-232.2 -242.999 1
-232.2 -237.599 1
-232.2 -232.199 1
-232.2 -226.799 1
-232.2 -221.399 1
-232.2 -215.999 1
-232.2 -210.599 1
-232.2 -205.199 1
-232.2 -199.799 1
-232.2 -194.399 1
-232.2 -188.999 1
-232.2 -183.599 1
-232.2 -178.199 1
-232.2 -172.799 1
-232.2 -167.399 1
-232.2 -161.999 1
-232.2 -156.599 1
-232.2 -151.199 1
-232.2 -145.799 1
-232.2 -140.399 1
-232.2 -134.999 1
-232.2 -129.599 1
-232.2 -124.199 1
-232.2 -118.799 1
-232.2 -113.399 1
-232.2 -107.999 1
-232.2 -102.599 1
-232.2 -97.1995 1
-232.2 -91.7995 1
-232.2 -86.3995 1
-232.2 -80.9995 1
-232.2 -75.5996 1
-232.2 -70.1996 1
-232.2 -64.7996 1
-232.2 -59.3997 1
-232.2 -53.9997 1
-232.2 -48.5997 1
-232.2 -43.1998 1
-232.2 -37.7998 1
-232.2 -32.3998 1
-232.2 -26.9998 1
-232.2 -21.5999 1
-232.2 -16.1999 1
-232.2 -10.7999 1
-232.2 -5.39997 1
-232.2 0 1
-232.2 5.39997 1
-232.2 10.7999 1
-232.2 16.1999 1
-232.2 21.5999 1
-232.2 26.9998 1
-232.2 32.3998 1
-232.2 37.7998 1
-232.2 43.1998 1
-232.2 48.5997 1
-232.2 53.9997 1
-232.2 59.3997 1
-232.2 64.7996 1
-232.2 70.1996 1
-232.2 75.5996 1
-232.2 80.9995 1
-232.2 86.3995 1
-232.2 91.7995 1
-232.2 97.1995 1
-232.2 102.599 1
-232.2 107.999 1
-232.2 113.399 1
-232.2 118.799 1
-232.2 124.199 1
-232.2 129.599 1
-232.2 134.999 1
-232.2 140.399 1
-232.2 145.799 1
-232.2 151.199 1
-232.2 156.599 1
-232.2 161.999 1
-232.2 167.399 1
-232.2 172.799 1
-232.2 178.199 1
-232.2 183.599 1
-232.2 188.999 1
-232.2 194.399 1
-232.2 199.799 1
-232.2 205.199 1
-232.2 210.599 1
-232.2 215.999 1
-232.2 221.399 1
-232.2 226.799 1
-232.2 232.199 1
-232.2 237.599 1
-232.2 242.999 1
-232.2 248.399 1
-232.2 253.799 1
-232.2 259.199 1
-232.2 264.599 1
-232.2 269.998 1
-226.8 -269.998 1
-226.8 -264.599 1
-226.8 -259.199 1
-226.8 -253.799 1
-226.8 -248.399 1
-226.8 -242.999 1
-226.8 -237.599 1
-226.8 -232.199 1
-226.8 -226.799 1
-226.8 -221.399 1
-226.8 -215.999 1
-226.8 -210.599 1
-226.8 -205.199 1
-226.8 -199.799 1
-226.8 -194.399 1
-226.8 -188.999 1
-226.8 -183.599 1
-226.8 -178.199 1
-226.8 -172.799 1
-226.8 -167.399 1
-226.8 -161.999 1
-226.8 -156.599 1
-226.8 -151.199 1
-226.8 -145.799 1
-226.8 -140.399 1
-226.8 -134.999 1
-226.8 -129.599 1
-226.8 -124.199 1
-226.8 -118.799 1
-226.8 -113.399 1
-226.8 -107.999 1
-226.8 -102.599 1
-226.8 -97.1995 1
-226.8 -91.7995 1
-226.8 -86.3995 1
-226.8 -80.9995 1
-226.8 -75.5996 1
-226.8 -70.1996 1
-226.8 -64.7996 1
-226.8 -59.3997 1
-226.8 -53.9997 1
-226.8 -48.5997 1
-226.8 -43.1998 1
-226.8 -37.7998 1
-226.8 -32.3998 1
-226.8 -26.9998 1
-226.8 -21.5999 1
-226.8 -16.1999 1
-226.8 -10.7999 1
-226.8 -5.39997 1
-226.8 0 1
-226.8 5.39997 1
-226.8 10.7999 1
-226.8 16.1999 1
-226.8 21.5999 1
-226.8 26.9998 1
-226.8 32.3998 1
-226.8 37.7998 1
-226.8 43.1998 1
-226.8 48.5997 1
-226.8 53.9997 1
-226.8 59.3997 1
-226.8 64.7996 1
-226.8 70.1996 1
-226.8 75.5996 1
-226.8 80.9995 1
-226.8 86.3995 1
-226.8 91.7995 1
-226.8 97.1995 1
-226.8 102.599 1
-226.8 107.999 1
-226.8 113.399 1
-226.8 118.799 1
-226.8 124.199 1
-226.8 129.599 1
-226.8 134.999 1
-226.8 140.399 1
-226.8 145.799 1
-226.8 151.199 1
-226.8 156.599 1
-226.8 161.999 1
-226.8 167.399 1
-226.8 172.799 1
-226.8 178.199 1
-226.8 183.599 1
-226.8 188.999 1
-226.8 194.399 1
-226.8 199.799 1
-226.8 205.199 1
-226.8 210.599 1
-226.8 215.999 1
-226.8 221.399 1
-226.8 226.799 1
-226.8 232.199 1
-226.8 237.599 1
-226.8 242.999 1
-226.8 248.399 1
-226.8 253.799 1
-226.8 259.199 1
-226.8 264.599 1
-226.8 269.998 1
-221.4 -269.998 1
-221.4 -264.599 1
-221.4 -259.199 1
-221.4 -253.799 1
-221.4 -248.399 1
-221.4 -242.999 1
-221.4 -237.599 1
-221.4 -232.199 1
-221.4 -226.799 1
-221.4 -221.399 1
-221.4 -215.999 1
-221.4 -210.599 1
-221.4 -205.199 1
-221.4 -199.799 1
-221.4 -194.399 1
-221.4 -188.999 1
-221.4 -183.599 1
-221.4 -178.199 1
-221.4 -172.799 1
-221.4 -167.399 1
-221.4 -161.999 1
-221.4 -156.599 1
-221.4 -151.199 1
-221.4 -145.799 1
-221.4 -140.399 1
-221.4 -134.999 1
-221.4 -129.599 1
-221.4 -124.199 1
-221.4 -118.799 1
-221.4 -113.399 1
-221.4 -107.999 1
-221.4 -102.599 1
-221.4 -97.1995 1
-221.4 -91.7995 1
-221.4 -86.3995 1
-221.4 -80.9995 1
-221.4 -75.5996 1
-221.4 -70.1996 1
-221.4 -64.7996 1
-221.4 -59.3997 1
-221.4 -53.9997 1
-221.4 -48.5997 1
-221.4 -43.1998 1
-221.4 -37.7998 2
-221.4 -32.3998 2
-221.4 -26.9998 2
-221.4 -21.5999 2
-221.4 -16.1999 2
-221.4 -10.7999 2
-221.4 -5.39997 2
-221.4 0 2
-221.4 5.39997 2
-221.4 10.7999 2
-221.4 16.1999 2
-221.4 21.5999 2
-221.4 26.9998 2
-221.4 32.3998 2
-221.4 37.7998 2
-221.4 43.1998 1
-221.4 48.5997 1
-221.4 53.9997 1
-221.4 59.3997 1
-221.4 64.7996 1
-221.4 70.1996 1
-221.4 75.5996 1
-221.4 80.9995 1
-221.4 86.3995 1
-221.4 91.7995 1
-221.4 97.1995 1
-221.4 102.599 1
-221.4 107.999 1
-221.4 113.399 1
-221.4 118.799 1
-221.4 124.199 1
-221.4 129.599 1
-221.4 134.999 1
-221.4 140.399 1
-221.4 145.799 1
-221.4 151.199 1
-221.4 156.599 1
-221.4 161.999 1
-221.4 167.399 1
-221.4 172.799 1
-221.4 178.199 1
-221.4 183.599 1
-221.4 188.999 1
-221.4 194.399 1
-221.4 199.799 1
-221.4 205.199 1
-221.4 210.599 1
-221.4 215.999 1
-221.4 221.399 1
-221.4 226.799 1
-221.4 232.199 1
-221.4 237.599 1
-221.4 242.999 1
-221.4 248.399 1
-221.4 253.799 1
-221.4 259.199 1
-221.4 264.599 1
-221.4 269.998 1
-216 -269.998 1
-216 -264.599 1
-216 -259.199 1
-216 -253.799 1
-216 -248.399 1
-216 -242.999 1
-216 -237.599 1
-216 -232.199 1
-216 -226.799 1
-216 -221.399 1
-216 -215.999 1
-216 -210.599 1
-216 -205.199 1
-216 -199.799 1
-216 -194.399 1
-216 -188.999 1
-216 -183.599 1
-216 -178.199 1
-216 -172.799 1
-216 -167.399 1
-216 -161.999 1
-216 -156.599 1
-216 -151.199 1
-216 -145.799 1
-216 -140.399 1
-216 -134.999 1
-216 -129.599 1
-216 -124.199 1
-216 -118.799 1
-216 -113.399 1
-216 -107.999 1
-216 -102.599 1
-216 -97.1995 1
-216 -91.7995 1
-216 -86.3995 1
-216 -80.9995 1
-216 -75.5996 1
-216 -70.1996 1
-216 -64.7996 1
-216 -59.3997 2
-216 -53.9997 2
-216 -48.5997 2
-216 -43.1998 2
-216 -37.7998 2
-216 -32.3998 2
-216 -26.9998 2
-216 -21.5999 2
-216 -16.1999 2
-216 -10.7999 2
-216 -5.39997 2
-216 0 2
-216 5.39997 2
-216 10.7999 2
-216 16.1999 2
-216 21.5999 2
-216 26.9998 2
-216 32.3998 2
-216 37.7998 2
-216 43.1998 2
-216 48.5997 2
-216 53.9997 2
-216 59.3997 2
-216 64.7996 1
-216 70.1996 1
-216 75.5996 1
-216 80.9995 1
-216 86.3995 1
-216 91.7995 1
-216 97.1995 1
-216 102.599 1
-216 107.999 1
-216 113.399 1
-216 118.799 1
-216 124.199 1
-216 129.599 1
-216 134.999 1
-216 140.399 1
-216 145.799 1
-216 151.199 1
-216 156.599 1
-216 161.999 1
-216 167.399 1
-216 172.799 1
-216 178.199 1
-216 183.599 1
-216 188.999 1
-216 194.399 1
-216 199.799 1
-216 205.199 1
-216 210.599 1
-216 215.999 1
-216 221.399 1
-216 226.799 1
-216 232.199 1
-216 237.599 1
-216 242.999 1
-216 248.399 1
-216 253.799 1
-216 259.199 1
-216 264.599 1
-216 269.998 1
-210.6 -269.998 1
-210.6 -264.599 1
-210.6 -259.199 1
-210.6 -253.799 1
-210.6 -248.399 1
-210.6 -242.999 1
-210.6 -237.599 1
-210.6 -232.199 1
-210.6 -226.799 1
-210.6 -221.399 1
-210.6 -215.999 1
-210.6 -210.599 1
-210.6 -205.199 1
-210.6 -199.799 1
-210.6 -194.399 1
-210.6 -188.999 1
-210.6 -183.599 1
-210.6 -178.199 1
-210.6 -172.799 1
-210.6 -167.399 1
-210.6 -161.999 1
-210.6 -156.599 1
-210.6 -151.199 1
-210.6 -145.799 1
-210.6 -140.399 1
-210.6 -134.999 1
-210.6 -129.599 1
-210.6 -124.199 1
-210.6 -118.799 1
-210.6 -113.399 1
-210.6 -107.999 1
-210.6 -102.599 1
-210.6 -97.1995 1
-210.6 -91.7995 1
-210.6 -86.3995 1
-210.6 -80.9995 1
-210.6 -75.5996 2
-210.6 -70.1996 2
-210.6 -64.7996 2
-210.6 -59.3997 2
-210.6 -53.9997 2
-210.6 -48.5997 2
-210.6 -43.1998 2
-210.6 -37.7998 2
-210.6 -32.3998 2
-210.6 -26.9998 2
-210.6 -21.5999 2
-210.6 -16.1999 2
-210.6 -10.7999 2
-210.6 -5.39997 2
-210.6 0 2
-210.6 5.39997 2
-210.6 10.7999 2
-210.6 16.1999 2
-210.6 21.5999 2
-210.6 26.9998 2
-210.6 32.3998 2
-210.6 37.7998 2
-210.6 43.1998 2
-210.6 48.5997 2
-210.6 53.9997 2
-210.6 59.3997 2
-210.6 64.7996 2
-210.6 70.1996 2
-210.6 75.5996 2
-210.6 80.9995 1
-210.6 86.3995 1
-210.6 91.7995 1
-210.6 97.1995 1
-210.6 102.599 1
-210.6 107.999 1
-210.6 113.399 1
-210.6 118.799 1
-210.6 124.199 1
-210.6 129.599 1
-210.6 134.999 1
-210.6 140.399 1
-210.6 145.799 1
-210.6 151.199 1
-210.6 156.599 1
-210.6 161.999 1
-210.6 167.399 1
-210.6 172.799 1
-210.6 178.199 1
-210.6 183.599 1
-210.6 188.999 1
-210.6 194.399 1
-210.6 199.799 1
-210.6 205.199 1
-210.6 210.599 1
-210.6 215.999 1
-210.6 221.399 1
-210.6 226.799 1
-210.6 232.199 1
-210.6 237.599 1
-210.6 242.999 1
-210.6 248.399 1
-210.6 253.799 1
-210.6 259.199 1
-210.6 264.599 1
-210.6 269.998 1
-205.2 -269.998 1
-205.2 -264.599 1
-205.2 -259.199 1
-205.2 -253.799 1
-205.2 -248.399 1
