0.966667 150 1 2
2.9 150 1 2
4.83333 150 1 2
6.76667 150 1 2
8.7 150 1 2
10.6333 150 1 2
12.5667 150 1 2
14.5 150 1 2
16.4333 150 1 2
18.3667 150 1 2
20.3 150 1 2
22.2333 150 1 2
24.1667 150 1 2
26.1 150 1 2
28.0333 150 1 2
29.9667 150 1 2
31.9 150 1 2
33.8333 150 1 2
35.7667 150 1 2
37.7 150 1 2
39.6333 150 1 2
41.5667 150 1 2
43.5 150 1 2
45.4333 150 1 2
47.3667 150 1 2
49.3 150 1 2
51.2333 150 1 2
53.1667 150 1 2
55.1 150 1 2
57.0333 150 1 2
58.9667 150 1 2
60.9 150 1 2
62.8333 150 1 2
64.7667 150 1 2
66.7 150 1 2
68.6333 150 1 2
70.5667 150 1 2
72.5 150 1 2
74.4333 150 1 2
76.3667 150 1 2
78.3 150 1 2
80.2333 150 1 2
82.1667 150 1 2
84.1 150 1 2
86.0333 150 1 2
87.9667 150 1 2
89.9 150 1 2
91.8333 150 1 2
93.7667 150 1 2
95.7 150 1 2
97.6333 150 1 2
99.5667 150 1 2
101.5 150 1 2
103.433 150 1 2
105.367 150 1 2
107.3 150 1 2
109.233 150 1 2
111.167 150 1 2
113.1 150 1 2
115.033 150 1 2
116.967 150 1 2
118.9 150 1 2
120.833 150 1 2
122.767 150 1 2
124.7 150 1 2
126.633 150 1 2
128.567 150 1 2
130.5 150 1 2
132.433 150 1 2
134.367 150 1 2
136.3 150 1 2
138.233 150 1 2
140.167 150 1 2
142.1 150 1 2
144.033 150 1 2

0.966667 -150 2 1
2.9 -150 2 1
4.83333 -150 2 1
6.76667 -150 2 1
8.7 -150 2 1
10.6333 -150 2 1
12.5667 -150 2 1
14.5 -150 2 1
16.4333 -150 2 1
18.3667 -150 2 1
20.3 -150 2 1
22.2333 -150 2 1
24.1667 -150 2 1
26.1 -150 2 1
28.0333 -150 2 1
29.9667 -150 2 1
31.9 -150 2 1
33.8333 -150 2 1
35.7667 -150 2 1
37.7 -150 2 1
39.6333 -150 2 1
41.5667 -150 2 1
43.5 -150 2 1
45.4333 -150 2 1
47.3667 -150 2 1
49.3 -150 2 1
51.2333 -150 2 1
53.1667 -150 2 1
55.1 -150 2 1
57.0333 -150 2 1
58.9667 -150 2 1
60.9 -150 2 1
62.8333 -150 2 1
64.7667 -150 2 1
66.7 -150 2 1
68.6333 -150 2 1
70.5667 -150 2 1
72.5 -150 2 1
74.4333 -150 2 1
76.3667 -150 2 1
78.3 -150 2 1
80.2333 -150 2 1
82.1667 -150 2 1
84.1 -150 2 1
86.0333 -150 2 1
