894 0 405 0 0.523192 0.507866 0.910028 1.94109
894 0.01 405 0 0.523251 0.507905 0.909935 1.94109
894 0.02 405 0 0.523428 0.508024 0.909657 1.94111
894 0.03 405 0 0.523723 0.508221 0.909193 1.94114
894 0.04 405 0 0.524136 0.508498 0.908545 1.94118
894 0.05 405 0 0.524668 0.508854 0.907713 1.94123
894 0.06 405 0 0.525319 0.50929 0.906698 1.94131
894 0.07 405 0 0.526088 0.509805 0.905501 1.94139
894 0.08 405 0 0.526976 0.510401 0.904124 1.9415
894 0.09 405 0 0.527985 0.511077 0.902568 1.94163
894 0.1 405 0 0.529114 0.511831 0.900832 1.94178
894 0.11 405 0 0.530364 0.512669 0.898924 1.94196
894 0.12 405 0 0.531736 0.513589 0.896843 1.94217
894 0.13 405 0 0.533229 0.514591 0.894592 1.94241
894 0.14 405 0 0.534847 0.515676 0.892173 1.9427
894 0.15 405 0 0.536585 0.516845 0.889589 1.94302
894 0.16 405 0 0.538448 0.518098 0.886841 1.94339
894 0.17 405 0 0.540434 0.519437 0.883934 1.9438
894 0.18 405 0 0.542543 0.520859 0.880867 1.94427
894 0.19 405 0 0.544779 0.522372 0.877649 1.9448
894 0.2 405 0 0.547138 0.523972 0.87428 1.94539
894 0.21 405 0 0.549623 0.525663 0.870764 1.94605
894 0.22 405 0 0.552234 0.527444 0.867104 1.94678
894 0.23 405 0 0.554968 0.529316 0.8633 1.94758
894 0.24 405 0 0.557829 0.531284 0.85936 1.94847
894 0.25 405 0 0.560814 0.533348 0.855285 1.94945
894 0.26 405 0 0.563923 0.53551 0.851078 1.95051
894 0.27 405 0 0.567154 0.537769 0.846739 1.95166
894 0.28 405 0 0.570511 0.540132 0.842276 1.95292
894 0.29 405 0 0.573986 0.5426 0.837689 1.95427
894 0.3 405 0 0.577579 0.545173 0.832977 1.95573
894 0.31 405 0 0.58129 0.547857 0.828147 1.95729
894 0.32 405 0 0.585116 0.550654 0.823198 1.95897
894 0.33 405 0 0.589052 0.553565 0.818129 1.96075
894 0.34 405 0 0.593099 0.556597 0.812945 1.96264
894 0.35 405 0 0.597249 0.55975 0.807642 1.96464
894 0.36 405 0 0.601505 0.563031 0.802223 1.96676
894 0.37 405 0 0.605854 0.566443 0.796686 1.96898
894 0.38 405 0 0.610295 0.569988 0.791026 1.97131
894 0.39 405 0 0.614823 0.573676 0.785246 1.97374
894 0.4 405 0 0.619429 0.577506 0.779338 1.97627
894 0.41 405 0 0.624112 0.581487 0.773302 1.9789
894 0.42 405 0 0.628859 0.585623 0.76713 1.98161
894 0.43 405 0 0.633669 0.589921 0.760819 1.98441
894 0.44 405 0 0.638526 0.594385 0.75436 1.98727
